"2030","Отделение №725/7053","","+375 22 427-24-75","Осиновка","агрогородок Осиновка, ул. Школьная, 3","31.215767","53.85035"
"2032","Отделение №725/7054","","+375 22 427-34-59","Хацковичи","д. Хацковичи, ул. Садовая, 1а","30.6225","53.741167"
"2033","Отделение №725/7055","","+375 22 427-11-53","Радомля","агрогородок Радомля, ул. Центральная, 36","31.031083","53.964283"
"2035","Отделение №725/7056","","+375 22 427-38-34","Волковичи","агрогородок Волковичи, ул. Центральная","30.676233","53.676283"
"2037","Отделение №726/7057","","+375 22 397-44-02","Староселье","агрогородок Староселье, ул. Почтовая, 77 /А","30.104067","54.31965"
"2038","Отделение №726/7058","","+375 22 399-48-36","Фащевка","агрогородок Фащевка, ул. Центральная, 81-б","30.495717","54.141367"
"2039","Отделение №726/7059","","+375 22 397-43-11","Черноручье","агрогородок Черноручье, ул. Молодежная, 21-а","30.036217","54.16435"
"2040","Отделение №726/7060","","+375 22 397-32-88","Станция Лотва","п. Станция Лотва, ул. Вокзальная, 62б","30.271183","54.09555"
"2041","Отделение №726/7061","","+375 22 393-24-62","Шклов","г. Шклов, ул. 70 год Великой Перамоги, 1а","30.289583","54.209433"
"2042","Отделение №726/7062","","+375 22 397-31-43","Городище","агрогородок Городище, ул. Центральная, 31","30.610093","54.186864"
"2043","Отделение №726/7063","","+375 22 397-50-27","Александрия","агрогородок Александрия, ул. Оршанская, 1а","30.2852","54.3366"
"2044","Отделение №726/7064","","+375 22 397-24-97","Говяды","агрогородок Говяды, ул. Славгородская, 66а","30.1124","54.112967"
"2047","Отделение №726/7065","","+375 22 397-79-57","Малые Словени","агрогородок Малые Словени, ул. Юбилейная, 12","30.432717","54.27125"
"2050","Отделение №715/7050","","+375 22 343-34-46","Тетерино","агрогородок Тетерино, ул. Школьная, 9","29.757206","54.159043"
"2054","Отделение №727/7098","","+375 22 437-34-88","Веремейки","агрогородок Веремейки, ул. Южная, 15","31.28537","53.758783"
"2058","Отделение №728/7069","","+375 22 487-38-00","Рясно","агрогородок Рясно, ул. Оршанская, 88","31.207467","54.013283"
"2059","Отделение №728/7070","","+375 22 487-35-95","Трилесино","агрогородок Трилесино, ул. Центральная, 40","30.974697","54.052886"
"2061","Отделение №728/7071","","+375 22 487-02-75","Пудовня","агрогородок Пудовня, ул. Центральная, 1","30.650383","54.0545"
"2064","Отделение №728/7072","","+375 22 487-02-30","Белая","д. Белая, ул. Ф.Скорины, 28","30.828257","54.133668"
"2070","Обменный пункт №510/10","","+375 17 373-53-21","Минск","г. Минск, пр. Независимости, 21","27.557917","53.900517"
"2073","Отделение №400/4033","","+375 15 291-47-41","Луцковляны","агрогородок Луцковляны, ул. Юбилейная, 6","23.9411","53.440667"
"2075","Отделение №500/5105","","+375 17 506-92-24","Крупица","агрогородок Крупица, ул. Молодёжная, 2","27.52825","53.679969"
"2079","Отделение №709/7132","","+375 22 377-72-83","Кировск","г. Кировск, ул. Пушкинская, 21","29.47125","53.27365"
"2080","Отделение №124/166","","+375 16 552-35-17","Столин","г. Столин, ул. Терешковой, 19/г","26.862183","51.901683"
"2082","Отделение №400/4006","","+375 15 273-76-90","Гродно","г. Гродно, ул. Горького, 91","23.8162","53.709383"
"2087","Обменный пункт №620/5268","","+375 17 702-21-81","Несвиж","г. Несвиж, ул. Советская, 8","26.681893","53.219471"
"2093","Отделение №400/4016","","+375 15 253-36-69","Гродно","г. Гродно, ул. Фолюш, 15/204а","23.78189","53.661942"
"2100","Обменный пункт №418/4140","","+375 29 331-49-77","Каменный Лог","агрогородок Каменный Лог","25.722239","54.539089"
"2102","Отделение №400/4034","","+375 15 291-22-64","Свислочь","агрогородок Свислочь, ул. Парковая, 3","24.05995","53.490717"
"2105","Отделение №302/201","","+375 23 293-95-99","Новая Гута","агрогородок Новая Гута, ул. Центральная, 13","30.97865","52.103267"
"2106","Отделение №309/44","","+375 23 339-87-66","Перерост","д. Перерост, пер. Центральный, 4","31.471367","52.30085"
"2107","Отделение №700/7010","","+375 22 221-86-86","Сухари","агрогородок Сухари, ул. Комсомольская, 3","30.709177","53.956855"
"2110","Отделение №415/4067","","+375 15 156-36-45","Мосты Правые","агрогородок Мосты Правые, ул. Ленина, 13","24.627262","53.426956"
"2112","Отделение №315/190","","+375 23 569-65-79","Глушковичи","агрогородок Глушковичи, ул. Советская, 18","27.777217","51.570783"
"2114","Обменный пункт №111/14","","+375 16 452-05-92","Ивацевичи","г. Ивацевичи, ул. угол пл.Привокзальной и ул.Почтовой","25.344117","52.7102"
"2115","Обменный пункт №802/10","","+375 16 364-45-04","Барановичи","г. Барановичи, ул. Фроленкова, 13","26.04285","53.129359"
"2124","Отделение №313/95","","+375 23 459-31-84","Капличи","агрогородок Капличи, ул. Советская, 80","29.137633","52.331917"
"2128","Обменный пункт №606/5039","","+375 29 665-53-58","Дзержинск","г. Дзержинск, пер. 1-ый Ленинский, 1","27.1362","53.686433"
"2131","Отделение №726/7066","","+375 22 397-33-99","Любиничи","агрогородок Любиничи, ул. Центральная, 46а","30.465617","54.23335"
"2132","Обменный пункт №514/426","","+375 17 343-56-55","Минск","г. Минск, ул. Водолажского, 6","27.708006","53.942951"
"2134","Центр банковских услуг №612/Операционная служба","","+375 17 773-21-07","Борисов","г. Борисов, ул. Гагарина, 69Б","28.493079","54.220002"
"2135","Отделение №633/5220","","+375 17 427-14-99","Новополесский","агрогородок Новополесский, ул. Кольцевая, 9","27.41055","52.651783"
"2137","Отделение №113/63","","+375 16 423-15-89","Кобрин","г. Кобрин, ул. Ленина, 200","24.383441","52.230654"
"2138","Отделение №119/108","","+375 16 474-44-95","Межлесье","агрогородок Межлесье, ул. Центральная, 20","27.049868","52.39818"
"2139","Отделение №121/84","","+375 16 539-49-00","Лопатино","агрогородок Лопатино, ул. Советская, 11а","26.333833","52.020217"
"2141","Отделение №302/202","","+375 23 292-23-95","Бобовичи","агрогородок Бобовичи, ул. Пролетарская, 1","30.92285","52.338967"
"2142","Отделение №312/46","","+375 23 347-80-26","Жлобин","г. Жлобин, ул. Первомайская, 62а","30.036283","52.893067"
"2143","Отделение №606/5036","","+375 17 166-97-88","Дзержинск","г. Дзержинск, ул. Протасова, 23а","27.116183","53.686217"
"2144","Отделение №626/5076","","+375 17 137-89-03","Зазерка","д. Зазерка, ул. Железнодорожная, 2","27.767183","53.662267"
"2147","Отделение №410/4062","","+375 15 956-24-20","Трабы","агрогородок Трабы, ул. Советская","25.909533","54.15745"
"2157","Обменный пункт №510/456","","+375 17 204-86-71","Минск","г. Минск, ул. Кальварийская, 24","27.527333","53.90805"
"2159","Обменный пункт №510/8","","+375 17 393-06-18","Минск","г. Минск, ул. Лобанка, 94","27.427883","53.886483"
"2165","Обменный пункт №700/7034","тел. 375 22 260 67 65, 375 22 231 02 50     Торговый центр","+375 22 260-67-65","Могилев","г. Могилев, ул. Мовчанского, 6","30.3628","53.87225"
"2167","Обменный пункт №529/6","Автовокзал Центральный","+375 17 220-26-76","Минск","г. Минск, ул. Бобруйская, 6","27.554304","53.890237"
"2170","Отделение №200/177","","+375 21 220-49-77","Витебск","г. Витебск, ул. Ленина, 10б","30.202515","55.1879"
"2171","Отделение №402/68","","+375 15 126-27-66","Волковыск","г. Волковыск, ул. С.Панковой, 64","24.439435","53.168902"
"2173","Обменный пункт №100/3","","+375 16 234-01-90","Брест","г. Брест, пр. Партизанский, 13","23.760862","52.107006"
"2181","Отделение №122/85","","+375 16 326-45-50","Мокрое","д. Мокрое, ул. Советская, 52 А","24.420025","52.65245"
"2186","Отделение №421/4070","","+375 15 293-13-18","Озеры","агрогородок Озеры, ул. Красноармейская, 2","24.181233","53.721733"
"2187","Отделение №421/4072","","+375 15 260-49-57","Житомля","д. Житомля, ул. Мира, 1а","24.102967","53.625117"
"2188","Отделение №421/4071","","+375 15 247-15-00","Обухово","агрогородок Обухово, ул. Центральная, 4","24.07675","53.608883"
"2198","Центр банковских услуг №401/Операционная служба","","+375 15 112-18-31","Большая Берестовица","г.п. Большая Берестовица, ул. Чкалова, 4","24.019387","53.191234"
"2199","Отделение №726/7067","","+375 44 789-56-18","Городец","агрогородок Городец, ул. Новая, 38","30.410782","54.213813"
"2202","Обменный пункт №413/4097","","+375 15 461-12-71","Лида","г. Лида, ул. Машерова, 12","25.281498","53.871756"
"2212","Обменный пункт №302/2","Рынок, торговые ряды Черниговские","+375 29 125-93-53","Гомель","г. Гомель, ул. Ильича, 299","31.02905","52.358917"
"2214","Отделение №323/223","","+375 23 409-90-13","Речица","г. Речица, ул. Советская, 110-1","30.400533","52.366283"
"2216","Отделение №703/7125","","+375 22 571-80-61","Бобруйск","г. Бобруйск","29.194242","53.184226"
"2220","Обменный пункт №514/427","","+375 17 385-90-13","Минск","г. Минск, пр. Победителей, 89","27.50355","53.932717"
"2222","Обменный пункт №527/25","здание Сев. ж/д вокзала (3-й этаж)","+375 17 213-21-09","Минск","г. Минск, пл. Привокзальная, 5","27.549775","53.89099"
"2223","Обменный пункт №601/5132","","+375 17 677-77-08","Молодечно","г. Молодечно, ул. Л.Толстого, 14","26.843067","54.306517"
"2226","Обменный пункт №529/7","","+375 17 352-44-36","Минск","г. Минск, Ул. Кольцова, 32","27.602125","53.952588"
"2232","Отделение №205/49","городской рынок","+375 21 536-31-33","Браслав","г. Браслав, ул. Дзержинского","27.03985","55.63895"
"2239","Обменный пункт №619/5149","","+375 44 774-33-56","Мядель","г. Мядель, ул. Юбилейная, 19","26.93485","54.869017"
"2240","Отделение №402/69","","+375 15 126-82-79","Ковали","д. Ковали","24.402778","53.386111"
"2246","Отделение №500/5102","","+375 17 517-82-90","Заславль","г. Заславль, ул. Дзержинская, 1","27.274514","53.995912"
"2251","Отделение №400/4023","","+375 15 256-39-57","Гродно","г. Гродно, ул. Малыщинская, 5/1","23.853333","53.712"
"2252","Отделение №323/224","","+375 23 405-44-73","Речица","г. Речица, ул. Советская, 80","30.395117","52.367767"
"2254","Обменный пункт №309/11","Расположен между зданием школы №1 и зданием райисполкома","+375 23 333-03-36","Добруш","г. Добруш, пр. Мира","31.31425","52.4221"
"2255","Обменный пункт №611/5048","","+375 17 745-41-24","Логойск","г. Логойск, ул. Советская, 2","27.852567","54.203983"
"2256","Отделение №121/85","","+375 16 561-86-00","Пинск","г. Пинск, ул. Парковая, 170а","26.065317","52.128467"
"2258","Обменный пункт №216/5","","+375 21 441-43-83","Полоцк","г. Полоцк, ул. Ф.Скорины, 37","28.780867","55.488283"
"2263","Обменный пункт №100/39","ТЦ Корона","+375 16 234-01-79","Брест","г. Брест, ул. Московская, 210","23.7448","52.0971"
"2264","Отделение №510/399","","+375 17 314-12-91","Минск","г. Минск, ул. Одинцова, 113","27.427517","53.900917"
"2266","Отделение №400/4011","","+375 15 233-94-60","Гродно","г. Гродно, ул. Кабяка, 41","23.866667","53.646467"
"2279","Отделение №721/7096","","+375 22 402-02-69","Мстиславль","г. Мстиславль, ул. П.Мстиславца, 9","31.707291","54.015104"
"2280","Отделение №527/453","","+375 17 353-96-21","Минск","г. Минск, ул. Я.Брыля, 30","27.484833","53.8798"
"2281","Отделение №510/402","","+375 17 379-14-37","Минск","г. Минск, ул. Сухаревская, 62","27.422383","53.888733"
"2284","Обменный пункт №514/428","","+375 17 265-57-28","Лесной","агрогородок Лесной","27.696182","54.007588"
"2286","Отделение №200/192","","+375 21 224-89-44","Витебск","г. Витебск, ул. Маргелова, 1-187","30.209134","55.160806"
"2292","Отделение №200/193","","+375 21 268-04-81","Витебск","г. Витебск, ул. Богатырева, 1А","30.257335","55.1699"
"2293","Филиал №302/Операционная служба","","+375 23 251-22-00","Гомель","г. Гомель, пр. Космонавтов, 32","30.967033","52.449217"
"2296","Отделение №302/203","","+375 23 296-03-95","Ерёмино","агрогородок Ерёмино, ул. Советская, 138","30.941783","52.508933"
"2299","Отделение №315/191","","+375 23 564-00-93","Глушкевичи","п.п. Глушкевичи","27.8412","51.54125"
"2302","Отделение №606/5037","","+375 17 510-98-02","Щомыслицкий с/с, 17-й км. автодороги Минск-Дзержинск"," Щомыслицкий с/с, 17-й км. автодороги Минск-Дзержинск","27.378467","53.79545"
"2303","Отделение №511/415","","+375 17 345-87-64","Минск","г. Минск, ул. Бачило, 32","27.696874","53.8434"
"2304","Отделение №510/416","","+375 17 379-58-65","Минск","г. Минск, ул. Одинцова, 9","27.456317","53.898167"
"2305","Отделение №511/401","","+375 17 271-79-21","Минск","г. Минск, ул. Игуменский тракт, 20","27.569517","53.843883"
"2306","Обменный пункт №514/429","","+375 17 237-15-02","Минск","г. Минск, ул. Восточная, 48","27.597108","53.936433"
"2308","Обменный пункт №500/5029","","+375 17 510-01-14","Озерцо","агрогородок Озерцо, ул. Меньковский тракт, 2","27.4198","53.852383"
"2316","Обменный пункт №500/5106","Санаторий 'Юность'","+375 17 503-91-14","Ждановичский с/с"," Ждановичский с/с, 67","27.340542","53.976067"
"2317","Обменный пункт №510/436","","+375 17 313-70-31","Минск","г. Минск, ул. Казимировская, 35","27.41725","53.916917"
"2318","Отделение №200/194","","+375 21 223-50-97","Витебск","г. Витебск, ул. Лазо, 119","30.264036","55.200549"
"2320","Отделение №100/154","РУП 'Белтаможсервис'","+375 16 229-87-27","Брест","г. Брест, ул. Л.Рябцева, 45А","23.688133","52.14775"
"2323","Отделение №310/96","","+375 23 544-31-14","Заширье","агрогородок Заширье, ул. 50 лет СССР, 65","28.717917","51.759767"
"2329","Отделение №511/197","","+375 17 297-43-37","Минск","г. Минск, пр. Партизанский, 147","27.667085","53.864673"
"2331","Обменный пункт №200/6","","+375 21 226-33-82","Витебск","г. Витебск, шоссе Бешенковичское, 3-1","30.167601","55.160054"
"2340","Центр банковских услуг №527/Операционная служба","Административное здание КОМКОН (2 этаж)","+375 17 213-21-18","Минск","г. Минск, ул. Воронянского, 7а","27.543068","53.878297"
"2341","Отделение №214/150","","+375 21 458-61-44","Новополоцк","г. Новополоцк, ул. Молодежная, 162","28.68323","55.517679"
"2342","Отделение №510/417","","+375 17 390-32-95","Минск","г. Минск, ул. Кунцевщина, 13","27.43475","53.911133"
"2343","Отделение №216/144","","+375 21 443-96-00","Полоцк","г. Полоцк, ул. 6-ой Гвардейской Армии, 1","28.754933","55.46975"
"2345","Отделение №527/418","","+375 17 366-28-99","Минск","г. Минск, ул. Полевая, 12","27.567317","53.874267"
"2346","Центр банковских услуг №514/Операционная служба","","+375 17 292-47-47","Минск","г. Минск, ул. Сурганова, 47а","27.586583","53.927783"
"2350","Обменный пункт №624/5062","","+375 17 173-96-32","Брест-Москва, 286 км автострады «Брест-Минск-граница РФ»","трасса Брест-Москва, 286 км автострады «Брест-Минск-граница РФ»","26.74008","53.528465"
"2351","Обменный пункт №100/41","гипермаркет Евроопт","+375 16 250-11-29","Брест","г. Брест, ул. Варшавское шоссе, 11","23.7182","52.07515"
"2353","Отделение №200/106","","+375 21 237-63-60","Витебск","г. Витебск, ул. Замковая, 21-62","30.205725","55.19237"
"2355","Центр банковских услуг №700/Операционная служба","","+375 22 275-21-29","Могилев","г. Могилев, ул. Первомайская, 71А-2","30.343733","53.910133"
"2356","Центр банковских услуг №511/Операционная служба","","+375 17 389-45-24","Минск","г. Минск, ул. Долгобродская, 1","27.6007","53.903433"
"2358","Отделение №511/420","","+375 17 346-26-22","Минск","г. Минск, ул. Селицкого, 71","27.703233","53.83785"
"2363","Отделение №529/410","В здании БНТУ.","+375 17 283-17-87","Минск","г. Минск, ул. Я.Коласа, 12","27.588561","53.920498"
"2365","Отделение №700/7027","","+375 22 260-04-89","Восход","агрогородок Восход, ул. Центральная, 2А","30.349378","53.777392"
"2366","Обменный пункт №510/437","","+375 17 254-31-02","Минск","г. Минск, ул. Налибокская, 39","27.425133","53.928917"
"2369","Обменный пункт №514/430","","+375 17 393-37-98","Минск","г. Минск, ул. Долгиновский тракт, 178","27.535817","53.967033"
"2370","Отделение №700/7032","","+375 22 279-96-92","Могилев","г. Могилев, ул. Златоустовского, 34","30.366502","53.882472"
"2371","Отделение №511/406","","+375 17 320-08-29","Минск","г. Минск, ул. Шпилевского, 54","27.5635","53.847126"
"2372","Отделение №510/412","","+375 17 378-46-93","Минск","г. Минск, ул. Матусевича, 76","27.447283","53.917883"
"2374","Отделение №100/157","пункт пропуска 'Домачево-Словатичи'","+375 16 294-13-97","Домачево","г.п. Домачево","23.6009","51.76335"
"2375","Обменный пункт №400/4044","Рынок Южный","+375 44 540-53-40","Гродно","г. Гродно, ул. Индурское шоссе, 30","23.866633","53.621683"
"2377","Обменный пункт №601/5133","","+375 17 670-96-89","Молодечно","г. Молодечно, ул. Великий Гостинец, 136","26.882177","54.297264"
"2379","Обменный пункт №323/14","","+375 29 147-18-31","Речица","г. Речица, ул. Пролетарская, 118","30.3609","52.363867"
"2380","Отделение №510/411","","+375 17 390-53-94","Минск","г. Минск, ул. Матусевича, 66","27.455217","53.918033"
"2382","Обменный пункт №514/431","","+375 17 268-56-40","Минск","г. Минск","27.623266","53.964242"
"2386","Обменный пункт №616/5194","","+375 17 755-04-11","Жодино","г. Жодино, ул. Рокоссовского, 9","28.288195","54.095429"
"2387","Отделение №214/90","","+375 21 458-54-56","Новополоцк","г. Новополоцк, ул. Молодежная, 217","28.700051","55.509344"
"2388","Обменный пункт №529/9","ТЦ Корона","+375 17 394-64-68","Минск","г. Минск, пр. Независимости, 154","27.673026","53.936517"
"2448","Отделение №606/5038","","+375 17 517-06-40","Сеницкий с/с, 27/4, район д.Щитомиричи"," Сеницкий с/с, 27/4, район д.Щитомиричи","27.528267","53.8119"
"2449","Отделение №323/225","","+375 23 409-62-91","Речица","г. Речица, ул. Светлогорское шоссе, 5А","30.35165","52.366733"
"2451","Отделение №527/419","","+375 17 285-18-52","Минск","г. Минск, ул. Авроровская, 8","27.566069","53.861371"
"2452","Обменный пункт №612/5187","","+375 17 793-91-08","Борисов","г. Борисов, ул. III Интернационала, 5","28.508197","54.2366"
"2454","Отделение №527/452","","+375 17 358-34-65","Минск","г. Минск, пр. Дзержинского, 131","27.474","53.84525"
"2455","Обменный пункт №407/4113","","+375 15 636-92-19","Боровики","д. Боровики, 40а/2","25.502893","53.517489"
"2458","Обменный пункт №400/4045","","+375 44 583-54-84","Гродно","г. Гродно, ул. Буденного, 37","23.848717","53.686633"
"2459","Отделение №500/5103","","+375 17 511-38-03","Колодищи","агрогородок Колодищи, ул. Военный городок, 232/171","27.761176","53.963421"
"2461","Обменный пункт №400/4046","","+375 15 253-42-80","Гродно","г. Гродно, ул. Советских пограничников, 110а","23.7987","53.671883"
"2462","Обменный пункт №514/432","","+375 17 203-41-19","Минск","г. Минск, пр. Победителей, 59А","27.525252","53.922782"
"2463","Обменный пункт №514/433","","+375 17 209-06-20","Минск","г. Минск, пр. Победителей, 103","27.494422","53.93528"
"2465","Обменный пункт №527/457","","+375 17 213-21-09","Минск","г. Минск, пр. Дзержинского, 91","27.482467","53.859367"
"2468","Отделение №122/77","","+375 16 324-02-21","Ровбицк","агрогородок Ровбицк, ул. Красноармейская, 41 А","24.085892","52.672372"
"2469","Филиал №121/Операционная служба","","+375 16 532-41-80","Пинск","г. Пинск, ул. Иркутско-Пинской дивизии, 35а","26.121614","52.122379"
"2471","Обменный пункт №400/4048","","+375 44 714-40-59","Гродно","г. Гродно, ул. Великая Ольшанка, 13","23.815667","53.622267"
"2472","Центр банковских услуг №626/Операционная служба","","+375 17 133-53-97","Марьина Горка","г. Марьина Горка, ул. Ленинская, 27","28.14581","53.5148"
"2475","Центр банковских услуг №633/Операционная служба","","+375 17 426-95-92","Солигорск","г. Солигорск, ул. Козлова, 23а","27.546983","52.784483"
"2477","Обменный пункт №500/5031","","+375 17 725-25-53","Раков","агрогородок Раков","27.024222","53.975111"
"2478","Обменный пункт №633/5221","","+375 29 121-66-18","Солигорск","г. Солигорск, ул. К.Заслонова, 29","27.534583","52.7904"
"2482","Отделение №422/83","","+375 15 626-87-34","Слоним","г. Слоним, ул. Брестская, 42а","25.302806","53.087196"
"2483","Обменный пункт №616/5195","","+375 17 756-43-01","Жодино","г. Жодино, ул. Калиновского, 13","28.318093","54.102679"
"2485","Обменный пункт №400/4049","ТЦ 'Корона'","+375 44 722-19-03","Гродно","г. Гродно, пр. Я.Купалы, 16а","23.834217","53.663433"
"2486","Филиал №802/Операционная служба","","+375 16 348-38-39","Барановичи","г. Барановичи, ул. Царюка, 4-81","26.015809","53.130474"
"2488","Отделение №510/421","","+375 17 314-43-66","Минск","г. Минск, ул. Неманская, 35","27.426017","53.9142"
"2489","Филиал №100/Операционная служба","","+375 16 227-75-21","Брест","г. Брест, ул. Московская, 202","23.73293","52.09423"
"2492","Филиал №113/Операционная служба","","+375 16 427-75-55","Кобрин","г. Кобрин, ул. Суворова, 27","24.355403","52.208172"
"2494","Центр банковских услуг №214/Операционная служба","","+375 21 459-90-29","Новополоцк","г. Новополоцк, ул. Дружбы, 4","28.668473","55.526417"
"2495","Филиал №215/Операционная служба","","+375 21 628-02-96","Орша","г. Орша, ул. Владимира Ленина, 81","30.438642","54.523334"
"2496","Филиал №216/Операционная служба","","+375 21 441-43-29","Полоцк","г. Полоцк, ул. Ф. Скорины, 4","28.77191","55.488428"
"2497","Филиал №300/Операционная служба","","+375 23 279-28-53","Гомель","г. Гомель, ул. Фрунзе, 6а","31.002317","52.415967"
"2498","Филиал №312/Операционная служба","","+375 23 347-80-18","Жлобин","г. Жлобин, ул. Урицкого, 86","30.037282","52.891239"
"2499","Филиал №317/Операционная служба","","+375 23 621-02-58","Мозырь","г. Мозырь, ул. Ленинская, 6","29.263528","52.046417"
"2500","Центр банковских услуг №400/Операционная служба","","+375 15 273-71-99","Гродно","г. Гродно, ул. Новооктябрьская, 5","23.827865","53.669009"
"2501","Филиал №402/Операционная служба","","+375 15 126-03-10","Волковыск","г. Волковыск, ул. Советская, 20","24.467245","53.163258"
"2502","Центр банковских услуг №413/Операционная служба","","+375 15 453-92-18","Лида","г. Лида, ул. Советская, 10","25.304889","53.891643"
"2503","Центр банковских услуг №423/Операционная служба","","+375 15 922-49-54","Сморгонь","г. Сморгонь, ул. Советская, 3Б","26.400022","54.480857"
"2504","Центр банковских услуг №500/Операционная служба","","+375 17 279-46-77","Минск","г. Минск, пр. Дзержинского, 69/1","27.487967","53.865233"
"2505","Центр банковских услуг №510/Операционная служба","","+375 17 239-04-78","Минск","г. Минск, ул. Куйбышева, 18","27.568533","53.913217"
"2506","Центр банковских услуг №529/Операционная служба","","+375 17 269-10-50","Минск","г. Минск, пр. Независимости, 56","27.587138","53.917048"
"2507","Центр банковских услуг №601/Операционная служба","","+375 17 677-15-44","Молодечно","г. Молодечно, ул. Притыцкого, 13","26.838333","54.31085"
"2508","Центр банковских услуг №615/Операционная служба","","+375 17 955-37-43","Слуцк","г. Слуцк, ул. Чехова, 22","27.565647","53.043367"
"2509","Центр банковских услуг №616/Операционная служба","","+375 17 756-20-91","Жодино","г. Жодино, ул. 50 лет Октября, 25а","28.301524","54.0966"
"2510","Центр банковских услуг №620/Операционная служба","","+375 17 702-64-01","Несвиж","г. Несвиж, ул. 1-го Мая, 27","26.676237","53.218598"
"2511","Центр банковских услуг №712/Операционная служба","","+375 22 457-19-28","Костюковичи","г. Костюковичи, ул. Ленинская, 80","32.058203","53.35317"
"2512","Центр банковских услуг №714/Операционная служба","","+375 22 412-12-39","Кричев","г. Кричев, ул. Супрунова, 7","31.713435","53.693132"
"2513","Центр банковских услуг №106/Операционная служба","","+375 16 432-43-26","Береза","г. Береза, ул. Кирова, 4","24.981433","52.531683"
"2514","Центр банковских услуг №107/Операционная служба","","+375 16 462-23-96","Ганцевичи","г. Ганцевичи, ул. Фрунзе, 7","26.419467","52.7568"
"2515","Центр банковских услуг №108/Операционная служба","","+375 16 443-01-80","Дрогичин","г. Дрогичин, ул. Чкалова, 4","25.156262","52.185387"
"2516","Центр банковских услуг №109/Операционная служба","","+375 16 412-27-78","Жабинка","г. Жабинка, ул. Советская, 7","24.020083","52.195667"
"2517","Центр банковских услуг №111/Операционная служба","","+375 16 459-24-95","Ивацевичи","г. Ивацевичи, ул. Советская, 16","25.347532","52.71196"
"2518","Центр банковских услуг №112/Операционная служба","","+375 16 522-27-32","Иваново","г. Иваново, ул. Пионерская, 4","25.536983","52.146183"
"2519","Центр банковских услуг №115/Операционная служба","","+375 16 312-28-71","Каменец","г. Каменец, ул. Брестская, 50","23.8251","52.3981"
"2520","Центр банковских услуг №117/Операционная служба","","+375 16 336-05-87","Ляховичи","г. Ляховичи, ул. Советская, 5","26.256917","53.031017"
"2521","Центр банковских услуг №119/Операционная служба","","+375 16 476-10-64","Лунинец","г. Лунинец, ул. Гагарина, 31","26.798216","52.243441"
"2522","Центр банковских услуг №120/Операционная служба","","+375 16 516-07-10","Малорита","г. Малорита, ул. Красноармейская, 6","24.083914","51.791212"
"2523","Центр банковских услуг №122/Операционная служба","","+375 16 327-33-17","Пружаны","г. Пружаны, ул. Заводская, 16","24.474141","52.564468"
"2524","Центр банковских услуг №124/Операционная служба","помещение 104","+375 16 552-32-89","Столин","г. Столин, ул. Ленина, 9","26.848783","51.889633"
"2525","Центр банковских услуг №203/Операционная служба","","+375 21 314-12-42","Бешенковичи","г.п. Бешенковичи, ул. К.Маркса, 11","29.457017","55.044717"
"2526","Центр банковских услуг №205/Операционная служба","","+375 21 536-27-40","Браслав","г. Браслав, ул. Октября, 1","27.03359","55.643377"
"2527","Центр банковских услуг №206/Операционная служба","","+375 21 515-73-30","Верхнедвинск","г. Верхнедвинск, ул. Советская, 171а","27.938845","55.765903"
"2528","Центр банковских услуг №207/Операционная служба","","+375 21 395-96-58","Городок","г. Городок, ул. Володарского, 15","29.984531","55.460435"
"2529","Центр банковских услуг №208/Операционная служба","","+375 21 565-12-10","Глубокое","г. Глубокое, ул. Коммунистическая, 8а","27.697433","55.1423"
"2530","Центр банковских услуг №209/Операционная служба","","+375 21 572-20-31","Докшицы","г. Докшицы, ул. Ленинская, 11","27.762804","54.893915"
"2531","Центр банковских услуг №210/Операционная служба","","+375 21 374-15-94","Дубровно","г. Дубровно, ул. Комсомольская, 12а","30.6877","54.572583"
"2532","Центр банковских услуг №211/Операционная служба","","+375 21 323-27-50","Лепель","г. Лепель, ул. Гагарина, 1","28.70805","54.881217"
"2533","Центр банковских услуг №212/Операционная служба","","+375 21 384-10-53","Лиозно","г.п. Лиозно, ул. Ленина, 45","30.795995","55.020964"
"2534","Центр банковских услуг №213/Операционная служба","","+375 21 525-19-58","Миоры","г. Миоры, ул. Дзержинского, 24 а","27.61567","55.622559"
"2535","Центр банковских услуг №217/Операционная служба","","+375 21 594-10-53","Россоны","г.п. Россоны, ул. Лапенко, 4","28.804107","55.913514"
"2536","Центр банковских услуг №218/Операционная служба","","+375 21 355-63-99","Сенно","г. Сенно, ул. Советская, 2а","29.707833","54.810586"
"2537","Центр банковских услуг №219/Операционная служба","","+375 21 362-16-81","Толочин","г. Толочин, ул. Лузгина, 3","29.688712","54.408848"
"2538","Центр банковских услуг №221/Операционная служба","","+375 21 585-85-90","Ушачи","г.п. Ушачи, ул. Советская, 33","28.615293","55.176539"
"2539","Центр банковских услуг №222/Операционная служба","","+375 21 334-12-54","Чашники","г. Чашники, ул. Советская, 9","29.196781","54.843018"
"2540","Центр банковских услуг №224/Операционная служба","","+375 21 544-19-46","Шарковщина","г.п. Шарковщина, ул. Комсомольская, 2","27.464633","55.365783"
"2541","Центр банковских услуг №225/Операционная служба","","+375 21 305-49-98","Шумилино","г.п. Шумилино, ул. Ленинская, 31","29.616608","55.301834"
"2542","Центр банковских услуг №230/Операционная служба","","+375 21 552-12-80","Поставы","г. Поставы, ул. Юбилейная, 2А","26.863592","55.111936"
